line_id,bill_id,charge_type,description,quantity_kwh,unit_price,amount
5350,BILL-0112-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,570,0.0104,5.9
5351,BILL-0112-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.98
5352,BILL-0112-03,taxes,ΦΠΑ (6% + 24%),,,34.49
5353,BILL-0112-04,energy,Χρέωση Ενέργειας - Προμήθεια,837,0.0944,79.02
5354,BILL-0112-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),837,0.0305,25.52
5355,BILL-0112-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),837,0.0095,7.92
5356,BILL-0112-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,837,0.0143,12
5357,BILL-0112-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,837,0.0077,6.47
5358,BILL-0112-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,837,0.0092,7.66
5359,BILL-0112-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.86
5360,BILL-0112-04,taxes,ΦΠΑ (6% + 24%),,,47.17
5361,BILL-0112-05,energy,Χρέωση Ενέργειας - Προμήθεια,814,0.0912,74.25
5362,BILL-0112-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),814,0.0287,23.33
5363,BILL-0112-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),814,0.0086,7.04
5364,BILL-0112-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,814,0.0134,10.92
5365,BILL-0112-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,814,0.0074,6.04
5366,BILL-0112-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,814,0.0086,6.97
5367,BILL-0112-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.35
5368,BILL-0112-05,taxes,ΦΠΑ (6% + 24%),,,40.68
5369,BILL-0112-06,energy,Χρέωση Ενέργειας - Προμήθεια,841,0.0889,74.73
5370,BILL-0112-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),841,0.0271,22.75
5371,BILL-0112-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),841,0.0081,6.83
5372,BILL-0112-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,841,0.0139,11.68
5373,BILL-0112-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,841,0.0073,6.12
5374,BILL-0112-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,841,0.008,6.76
5375,BILL-0112-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.43
5376,BILL-0112-06,taxes,ΦΠΑ (6% + 24%),,,42.7
5377,BILL-0113-01,energy,Χρέωση Ενέργειας - Προμήθεια,274,0.1058,28.98
5378,BILL-0113-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),274,0.035,9.6
5379,BILL-0113-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),274,0.0104,2.85
5380,BILL-0113-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,274,0.0162,4.43
5381,BILL-0113-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,274,0.0092,2.52
5382,BILL-0113-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,274,0.0108,2.95
5383,BILL-0113-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.67
5384,BILL-0113-01,taxes,ΦΠΑ (6% + 24%),,,17.4
5385,BILL-0113-02,energy,Χρέωση Ενέργειας - Προμήθεια,301,0.0962,28.95
5386,BILL-0113-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),301,0.0286,8.62
5387,BILL-0113-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),301,0.0093,2.79
5388,BILL-0113-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,301,0.0151,4.55
5389,BILL-0113-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,301,0.0077,2.32
5390,BILL-0113-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,301,0.0094,2.84
5391,BILL-0113-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.75
5392,BILL-0113-02,taxes,ΦΠΑ (6% + 24%),,,16.43
5393,BILL-0113-03,energy,Χρέωση Ενέργειας - Προμήθεια,365,0.1081,39.46
5394,BILL-0113-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),365,0.0318,11.59
5395,BILL-0113-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),365,0.0094,3.43
5396,BILL-0113-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,365,0.0155,5.64
5397,BILL-0113-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,365,0.009,3.27
5398,BILL-0113-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,365,0.0102,3.71
5399,BILL-0113-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.32
5400,BILL-0113-03,taxes,ΦΠΑ (6% + 24%),,,20.18
5401,BILL-0113-04,energy,Χρέωση Ενέργειας - Προμήθεια,389,0.1032,40.15
5402,BILL-0113-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),389,0.0343,13.33
5403,BILL-0113-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),389,0.0104,4.03
5404,BILL-0113-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,389,0.0163,6.34
5405,BILL-0113-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,389,0.0086,3.36
5406,BILL-0113-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,389,0.0102,3.96
5407,BILL-0113-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.56
5408,BILL-0113-04,taxes,ΦΠΑ (6% + 24%),,,25.87
5409,BILL-0113-05,energy,Χρέωση Ενέργειας - Προμήθεια,347,0.1033,35.86
5410,BILL-0113-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),347,0.0318,11.02
5411,BILL-0113-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),347,0.0098,3.4
5412,BILL-0113-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,347,0.0168,5.84
5413,BILL-0113-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,347,0.0084,2.93
5414,BILL-0113-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,347,0.0102,3.55
5415,BILL-0113-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.25
5416,BILL-0113-05,taxes,ΦΠΑ (6% + 24%),,,21.23
5417,BILL-0113-06,energy,Χρέωση Ενέργειας - Προμήθεια,480,0.0926,44.47
5418,BILL-0113-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),480,0.029,13.94
5419,BILL-0113-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),480,0.009,4.32
5420,BILL-0113-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,480,0.0152,7.31
5421,BILL-0113-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,480,0.0081,3.91
5422,BILL-0113-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,480,0.0088,4.22
5423,BILL-0113-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.68
5424,BILL-0113-06,taxes,ΦΠΑ (6% + 24%),,,28.49
5425,BILL-0114-01,energy,Χρέωση Ενέργειας - Προμήθεια,392,0.0837,32.82
5426,BILL-0114-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),392,0.0269,10.54
5427,BILL-0114-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),392,0.0081,3.16
5428,BILL-0114-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,392,0.0131,5.13
5429,BILL-0114-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,392,0.007,2.73
5430,BILL-0114-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,392,0.0077,3.01
5431,BILL-0114-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.95
5432,BILL-0114-01,taxes,ΦΠΑ (6% + 24%),,,18.66
5433,BILL-0114-02,energy,Χρέωση Ενέργειας - Προμήθεια,374,0.1177,44.01
5434,BILL-0114-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),374,0.0351,13.13
5435,BILL-0114-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),374,0.0117,4.39
5436,BILL-0114-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,374,0.0181,6.77
5437,BILL-0114-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,374,0.0095,3.54
5438,BILL-0114-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,374,0.0119,4.44
5439,BILL-0114-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.63
5440,BILL-0114-02,taxes,ΦΠΑ (6% + 24%),,,27.29
5441,BILL-0114-03,energy,Χρέωση Ενέργειας - Προμήθεια,349,0.1185,41.34
5442,BILL-0114-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),349,0.037,12.9
5443,BILL-0114-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),349,0.0114,3.98
5444,BILL-0114-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,349,0.018,6.27
5445,BILL-0114-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,349,0.0092,3.2
5446,BILL-0114-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,349,0.0109,3.82
5447,BILL-0114-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.48
5448,BILL-0114-03,taxes,ΦΠΑ (6% + 24%),,,21.21
5449,BILL-0114-04,energy,Χρέωση Ενέργειας - Προμήθεια,698,0.0999,69.71
5450,BILL-0114-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),698,0.0309,21.58
5451,BILL-0114-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),698,0.0093,6.46
5452,BILL-0114-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,698,0.0146,10.17
5453,BILL-0114-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,698,0.0083,5.8
5454,BILL-0114-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,698,0.0095,6.61
5455,BILL-0114-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.07
5456,BILL-0114-04,taxes,ΦΠΑ (6% + 24%),,,34.57
5457,BILL-0114-05,energy,Χρέωση Ενέργειας - Προμήθεια,663,0.0888,58.88
5458,BILL-0114-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),663,0.0272,18.02
5459,BILL-0114-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),663,0.0081,5.37
5460,BILL-0114-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,663,0.0143,9.45
5461,BILL-0114-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,663,0.0077,5.1
5462,BILL-0114-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,663,0.0084,5.58
5463,BILL-0114-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.67
5464,BILL-0114-05,taxes,ΦΠΑ (6% + 24%),,,34.63
5465,BILL-0114-06,energy,Χρέωση Ενέργειας - Προμήθεια,420,0.0978,41.08
5466,BILL-0114-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),420,0.0305,12.8
5467,BILL-0114-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),420,0.0092,3.86
5468,BILL-0114-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,420,0.0158,6.63
5469,BILL-0114-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,420,0.0084,3.54
5470,BILL-0114-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,420,0.0092,3.87
5471,BILL-0114-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.44
5472,BILL-0114-06,taxes,ΦΠΑ (6% + 24%),,,26.42
5473,BILL-0115-01,energy,Χρέωση Ενέργειας - Προμήθεια,269,0.1088,29.26
5474,BILL-0115-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),269,0.0341,9.18
5475,BILL-0115-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),269,0.0098,2.64
5476,BILL-0115-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,269,0.0166,4.46
5477,BILL-0115-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,269,0.009,2.43
5478,BILL-0115-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,269,0.0102,2.75
5479,BILL-0115-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.67
5480,BILL-0115-01,taxes,ΦΠΑ (6% + 24%),,,16.73
5481,BILL-0115-02,energy,Χρέωση Ενέργειας - Προμήθεια,261,0.0934,24.38
5482,BILL-0115-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),261,0.0272,7.09
5483,BILL-0115-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),261,0.0084,2.19
5484,BILL-0115-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,261,0.0136,3.55
5485,BILL-0115-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,261,0.0075,1.96
5486,BILL-0115-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,261,0.0084,2.2
5487,BILL-0115-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.39
5488,BILL-0115-02,taxes,ΦΠΑ (6% + 24%),,,14.39
5489,BILL-0115-03,energy,Χρέωση Ενέργειας - Προμήθεια,256,0.0895,22.91
5490,BILL-0115-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),256,0.0291,7.45
5491,BILL-0115-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),256,0.0093,2.38
5492,BILL-0115-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,256,0.0144,3.69
5493,BILL-0115-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,256,0.0074,1.9
5494,BILL-0115-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,256,0.0085,2.17
5495,BILL-0115-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.38
5496,BILL-0115-03,taxes,ΦΠΑ (6% + 24%),,,15.24
5497,BILL-0115-04,energy,Χρέωση Ενέργειας - Προμήθεια,366,0.0887,32.46
5498,BILL-0115-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),366,0.0288,10.55
5499,BILL-0115-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),366,0.0088,3.23
5500,BILL-0115-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,366,0.0143,5.23
5501,BILL-0115-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,366,0.0078,2.86
5502,BILL-0115-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,366,0.0087,3.18
5503,BILL-0115-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.88
5504,BILL-0115-04,taxes,ΦΠΑ (6% + 24%),,,19.29
5505,BILL-0115-05,energy,Χρέωση Ενέργειας - Προμήθεια,508,0.086,43.67
5506,BILL-0115-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),508,0.0268,13.59
5507,BILL-0115-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),508,0.0083,4.22
5508,BILL-0115-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,508,0.0135,6.86
5509,BILL-0115-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,508,0.0071,3.61
5510,BILL-0115-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,508,0.0079,4.03
5511,BILL-0115-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.57
5512,BILL-0115-05,taxes,ΦΠΑ (6% + 24%),,,23.45
5513,BILL-0115-06,energy,Χρέωση Ενέργειας - Προμήθεια,428,0.0857,36.67
5514,BILL-0115-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),428,0.0288,12.34
5515,BILL-0115-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),428,0.0087,3.72
5516,BILL-0115-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,428,0.0135,5.78
5517,BILL-0115-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,428,0.0072,3.1
5518,BILL-0115-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,428,0.0086,3.66
5519,BILL-0115-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.3
5520,BILL-0115-06,taxes,ΦΠΑ (6% + 24%),,,23.43
5521,BILL-0116-01,energy,Χρέωση Ενέργειας - Προμήθεια,518,0.11,56.98
5522,BILL-0116-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),518,0.0338,17.53
5523,BILL-0116-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),518,0.0103,5.33
5524,BILL-0116-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,518,0.0169,8.77
5525,BILL-0116-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,518,0.0092,4.79
5526,BILL-0116-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,518,0.0104,5.38
5527,BILL-0116-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.29
5528,BILL-0116-01,taxes,ΦΠΑ (6% + 24%),,,34.33
5529,BILL-0116-02,energy,Χρέωση Ενέργειας - Προμήθεια,519,0.0973,50.48
5530,BILL-0116-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),519,0.0325,16.85
5531,BILL-0116-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),519,0.0098,5.1
5532,BILL-0116-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,519,0.0156,8.11
5533,BILL-0116-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,519,0.008,4.14
5534,BILL-0116-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,519,0.0095,4.94
5535,BILL-0116-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.2
5536,BILL-0116-02,taxes,ΦΠΑ (6% + 24%),,,30.68
5537,BILL-0116-03,energy,Χρέωση Ενέργειας - Προμήθεια,646,0.1122,72.49
5538,BILL-0116-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),646,0.0354,22.9
5539,BILL-0116-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),646,0.0108,6.96
5540,BILL-0116-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,646,0.0185,11.95
5541,BILL-0116-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,646,0.01,6.44
5542,BILL-0116-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,646,0.0107,6.89
5543,BILL-0116-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.41
5544,BILL-0116-03,taxes,ΦΠΑ (6% + 24%),,,44.57
5545,BILL-0116-04,energy,Χρέωση Ενέργειας - Προμήθεια,618,0.0888,54.87
5546,BILL-0116-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),618,0.0296,18.3
5547,BILL-0116-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),618,0.0092,5.71
5548,BILL-0116-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,618,0.0141,8.74
5549,BILL-0116-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,618,0.0079,4.87
5550,BILL-0116-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,618,0.0092,5.67
5551,BILL-0116-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.32
5552,BILL-0116-04,taxes,ΦΠΑ (6% + 24%),,,35.3
5553,BILL-0116-05,energy,Χρέωση Ενέργειας - Προμήθεια,484,0.1152,55.74
5554,BILL-0116-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),484,0.0352,17.04
5555,BILL-0116-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),484,0.0114,5.53
5556,BILL-0116-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,484,0.018,8.7
5557,BILL-0116-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,484,0.0103,4.98
5558,BILL-0116-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,484,0.0107,5.19
5559,BILL-0116-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.28
5560,BILL-0116-05,taxes,ΦΠΑ (6% + 24%),,,35.37
5561,BILL-0116-06,energy,Χρέωση Ενέργειας - Προμήθεια,478,0.1092,52.2
5562,BILL-0116-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),478,0.0348,16.64
5563,BILL-0116-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),478,0.01,4.76
5564,BILL-0116-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,478,0.0161,7.68
5565,BILL-0116-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,478,0.0089,4.26
5566,BILL-0116-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,478,0.0105,5.01
5567,BILL-0116-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.03
5568,BILL-0116-06,taxes,ΦΠΑ (6% + 24%),,,30.62
5569,BILL-0117-01,energy,Χρέωση Ενέργειας - Προμήθεια,529,0.0912,48.26
5570,BILL-0117-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),529,0.0269,14.22
5571,BILL-0117-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),529,0.0085,4.48
5572,BILL-0117-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,529,0.014,7.42
5573,BILL-0117-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,529,0.0071,3.74
5574,BILL-0117-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,529,0.0084,4.45
5575,BILL-0117-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.62
5576,BILL-0117-01,taxes,ΦΠΑ (6% + 24%),,,24.57
5577,BILL-0117-02,energy,Χρέωση Ενέργειας - Προμήθεια,540,0.1169,63.15
5578,BILL-0117-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),540,0.035,18.92
5579,BILL-0117-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),540,0.0114,6.13
5580,BILL-0117-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,540,0.0178,9.61
5581,BILL-0117-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,540,0.0092,4.98
5582,BILL-0117-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,540,0.0114,6.18
