bill_id,issue_date,period_from,period_to,customer_id,contract_id,account_id,supply_number,meter_id,tariff_code,total_amount
BILL-0178-03,2024-07-06,2024-05-01,2024-06-30,CUST-0178,CONTR-193601,ACC-354488,68294722412,M45660677,Protergia Business,447.68
BILL-0178-04,2024-09-05,2024-07-01,2024-08-31,CUST-0178,CONTR-193601,ACC-354488,68294722412,M45660677,Protergia Business,528.9
BILL-0178-05,2024-11-11,2024-09-01,2024-10-31,CUST-0178,CONTR-193601,ACC-354488,68294722412,M45660677,Protergia Business,407.52
BILL-0178-06,2025-01-09,2024-11-01,2024-12-31,CUST-0178,CONTR-193601,ACC-354488,68294722412,M45660677,Protergia Business,456.96
BILL-0179-01,2024-03-05,2024-01-01,2024-02-28,CUST-0179,CONTR-455028,ACC-493548,68489920747,M56156107,Protergia Business Plus,224.84
BILL-0179-02,2024-05-06,2024-03-01,2024-04-30,CUST-0179,CONTR-455028,ACC-493548,68489920747,M56156107,Protergia Business Plus,313.88
BILL-0179-03,2024-07-07,2024-05-01,2024-06-30,CUST-0179,CONTR-455028,ACC-493548,68489920747,M56156107,Protergia Business Plus,288.72
BILL-0179-04,2024-09-05,2024-07-01,2024-08-31,CUST-0179,CONTR-455028,ACC-493548,68489920747,M56156107,Protergia Business Plus,429.66
BILL-0179-05,2024-11-10,2024-09-01,2024-10-31,CUST-0179,CONTR-455028,ACC-493548,68489920747,M56156107,Protergia Business Plus,404.7
BILL-0179-06,2025-01-06,2024-11-01,2024-12-31,CUST-0179,CONTR-455028,ACC-493548,68489920747,M56156107,Protergia Business Plus,256.08
BILL-0180-01,2024-03-10,2024-01-01,2024-02-28,CUST-0180,CONTR-305717,ACC-562205,68356124275,M71152433,Elpedison Business Plus,818.72
BILL-0180-02,2024-05-08,2024-03-01,2024-04-30,CUST-0180,CONTR-305717,ACC-562205,68356124275,M71152433,Elpedison Business Plus,716.56
BILL-0180-03,2024-07-06,2024-05-01,2024-06-30,CUST-0180,CONTR-305717,ACC-562205,68356124275,M71152433,Elpedison Business Plus,855.27
BILL-0180-04,2024-09-05,2024-07-01,2024-08-31,CUST-0180,CONTR-305717,ACC-562205,68356124275,M71152433,Elpedison Business Plus,939.84
BILL-0180-05,2024-11-09,2024-09-01,2024-10-31,CUST-0180,CONTR-305717,ACC-562205,68356124275,M71152433,Elpedison Business Plus,1112.85
BILL-0180-06,2025-01-09,2024-11-01,2024-12-31,CUST-0180,CONTR-305717,ACC-562205,68356124275,M71152433,Elpedison Business Plus,621.17
BILL-0181-01,2024-03-07,2024-01-01,2024-02-28,CUST-0181,CONTR-149222,ACC-961205,68665601836,M71336983,Ήρων Επαγγελματικό,520.05
BILL-0181-02,2024-05-05,2024-03-01,2024-04-30,CUST-0181,CONTR-149222,ACC-961205,68665601836,M71336983,Ήρων Επαγγελματικό,525.13
BILL-0181-03,2024-07-06,2024-05-01,2024-06-30,CUST-0181,CONTR-149222,ACC-961205,68665601836,M71336983,Ήρων Επαγγελματικό,478.5
BILL-0181-04,2024-09-09,2024-07-01,2024-08-31,CUST-0181,CONTR-149222,ACC-961205,68665601836,M71336983,Ήρων Επαγγελματικό,534.27
BILL-0181-05,2024-11-10,2024-09-01,2024-10-31,CUST-0181,CONTR-149222,ACC-961205,68665601836,M71336983,Ήρων Επαγγελματικό,557.7
BILL-0181-06,2025-01-08,2024-11-01,2024-12-31,CUST-0181,CONTR-149222,ACC-961205,68665601836,M71336983,Ήρων Επαγγελματικό,444.12
BILL-0182-01,2024-03-11,2024-01-01,2024-02-28,CUST-0182,CONTR-487731,ACC-254559,68567841007,M84410654,Zenith Επαγγελματικό,636.31
BILL-0182-02,2024-05-09,2024-03-01,2024-04-30,CUST-0182,CONTR-487731,ACC-254559,68567841007,M84410654,Zenith Επαγγελματικό,552.72
BILL-0182-03,2024-07-11,2024-05-01,2024-06-30,CUST-0182,CONTR-487731,ACC-254559,68567841007,M84410654,Zenith Επαγγελματικό,553.14
BILL-0182-04,2024-09-07,2024-07-01,2024-08-31,CUST-0182,CONTR-487731,ACC-254559,68567841007,M84410654,Zenith Επαγγελματικό,816.9
BILL-0182-05,2024-11-05,2024-09-01,2024-10-31,CUST-0182,CONTR-487731,ACC-254559,68567841007,M84410654,Zenith Επαγγελματικό,694.35
BILL-0182-06,2025-01-08,2024-11-01,2024-12-31,CUST-0182,CONTR-487731,ACC-254559,68567841007,M84410654,Zenith Επαγγελματικό,627.9
BILL-0183-01,2024-03-07,2024-01-01,2024-02-28,CUST-0183,CONTR-719729,ACC-593392,68982982700,M83411828,Elpedison Business Plus,687.9
BILL-0183-02,2024-05-07,2024-03-01,2024-04-30,CUST-0183,CONTR-719729,ACC-593392,68982982700,M83411828,Elpedison Business Plus,828.58
BILL-0183-03,2024-07-07,2024-05-01,2024-06-30,CUST-0183,CONTR-719729,ACC-593392,68982982700,M83411828,Elpedison Business Plus,643.2
BILL-0183-04,2024-09-07,2024-07-01,2024-08-31,CUST-0183,CONTR-719729,ACC-593392,68982982700,M83411828,Elpedison Business Plus,1190.88
BILL-0183-05,2024-11-05,2024-09-01,2024-10-31,CUST-0183,CONTR-719729,ACC-593392,68982982700,M83411828,Elpedison Business Plus,730.34
BILL-0183-06,2025-01-05,2024-11-01,2024-12-31,CUST-0183,CONTR-719729,ACC-593392,68982982700,M83411828,Elpedison Business Plus,660.53
BILL-0184-01,2024-03-11,2024-01-01,2024-02-28,CUST-0184,CONTR-891004,ACC-744355,68989789991,M30499994,Protergia Business,740
BILL-0184-02,2024-05-06,2024-03-01,2024-04-30,CUST-0184,CONTR-891004,ACC-744355,68989789991,M30499994,Protergia Business,784.89
BILL-0184-03,2024-07-09,2024-05-01,2024-06-30,CUST-0184,CONTR-891004,ACC-744355,68989789991,M30499994,Protergia Business,736.84
BILL-0184-04,2024-09-10,2024-07-01,2024-08-31,CUST-0184,CONTR-891004,ACC-744355,68989789991,M30499994,Protergia Business,1276.32
BILL-0184-05,2024-11-05,2024-09-01,2024-10-31,CUST-0184,CONTR-891004,ACC-744355,68989789991,M30499994,Protergia Business,640.09
BILL-0184-06,2025-01-09,2024-11-01,2024-12-31,CUST-0184,CONTR-891004,ACC-744355,68989789991,M30499994,Protergia Business,619.19
BILL-0185-01,2024-03-06,2024-01-01,2024-02-28,CUST-0185,CONTR-371667,ACC-718074,68306111129,M70153029,ΔΕΗ myBusiness,444.96
BILL-0185-02,2024-05-11,2024-03-01,2024-04-30,CUST-0185,CONTR-371667,ACC-718074,68306111129,M70153029,ΔΕΗ myBusiness,524.85
BILL-0185-03,2024-07-09,2024-05-01,2024-06-30,CUST-0185,CONTR-371667,ACC-718074,68306111129,M70153029,ΔΕΗ myBusiness,542.92
BILL-0185-04,2024-09-10,2024-07-01,2024-08-31,CUST-0185,CONTR-371667,ACC-718074,68306111129,M70153029,ΔΕΗ myBusiness,627.84
BILL-0185-05,2024-11-08,2024-09-01,2024-10-31,CUST-0185,CONTR-371667,ACC-718074,68306111129,M70153029,ΔΕΗ myBusiness,486
BILL-0185-06,2025-01-11,2024-11-01,2024-12-31,CUST-0185,CONTR-371667,ACC-718074,68306111129,M70153029,ΔΕΗ myBusiness,488.28
BILL-0186-01,2024-03-05,2024-01-01,2024-02-28,CUST-0186,CONTR-446748,ACC-581121,68404166509,M55391925,NRG Επαγγελματικό,550.44
BILL-0186-02,2024-05-07,2024-03-01,2024-04-30,CUST-0186,CONTR-446748,ACC-581121,68404166509,M55391925,NRG Επαγγελματικό,554.06
BILL-0186-03,2024-07-09,2024-05-01,2024-06-30,CUST-0186,CONTR-446748,ACC-581121,68404166509,M55391925,NRG Επαγγελματικό,878.22
BILL-0186-04,2024-09-08,2024-07-01,2024-08-31,CUST-0186,CONTR-446748,ACC-581121,68404166509,M55391925,NRG Επαγγελματικό,1151.04
BILL-0186-05,2024-11-11,2024-09-01,2024-10-31,CUST-0186,CONTR-446748,ACC-581121,68404166509,M55391925,NRG Επαγγελματικό,867.72
BILL-0186-06,2025-01-08,2024-11-01,2024-12-31,CUST-0186,CONTR-446748,ACC-581121,68404166509,M55391925,NRG Επαγγελματικό,805.5
BILL-0187-01,2024-03-10,2024-01-01,2024-02-28,CUST-0187,CONTR-100577,ACC-635994,68542070068,M12815719,Elpedison Business Plus,447.02
BILL-0187-02,2024-05-10,2024-03-01,2024-04-30,CUST-0187,CONTR-100577,ACC-635994,68542070068,M12815719,Elpedison Business Plus,404.46
BILL-0187-03,2024-07-10,2024-05-01,2024-06-30,CUST-0187,CONTR-100577,ACC-635994,68542070068,M12815719,Elpedison Business Plus,463.68
BILL-0187-04,2024-09-06,2024-07-01,2024-08-31,CUST-0187,CONTR-100577,ACC-635994,68542070068,M12815719,Elpedison Business Plus,778.05
BILL-0187-05,2024-11-10,2024-09-01,2024-10-31,CUST-0187,CONTR-100577,ACC-635994,68542070068,M12815719,Elpedison Business Plus,651.68
BILL-0187-06,2025-01-05,2024-11-01,2024-12-31,CUST-0187,CONTR-100577,ACC-635994,68542070068,M12815719,Elpedison Business Plus,504.32
BILL-0188-01,2024-03-10,2024-01-01,2024-02-28,CUST-0188,CONTR-481158,ACC-411216,68020464252,M65274253,Ήρων Επαγγελματικό,606.34
BILL-0188-02,2024-05-10,2024-03-01,2024-04-30,CUST-0188,CONTR-481158,ACC-411216,68020464252,M65274253,Ήρων Επαγγελματικό,508.95
BILL-0188-03,2024-07-07,2024-05-01,2024-06-30,CUST-0188,CONTR-481158,ACC-411216,68020464252,M65274253,Ήρων Επαγγελματικό,839.12
BILL-0188-04,2024-09-08,2024-07-01,2024-08-31,CUST-0188,CONTR-481158,ACC-411216,68020464252,M65274253,Ήρων Επαγγελματικό,869.4
BILL-0188-05,2024-11-11,2024-09-01,2024-10-31,CUST-0188,CONTR-481158,ACC-411216,68020464252,M65274253,Ήρων Επαγγελματικό,823.04
BILL-0188-06,2025-01-05,2024-11-01,2024-12-31,CUST-0188,CONTR-481158,ACC-411216,68020464252,M65274253,Ήρων Επαγγελματικό,610.61
BILL-0189-01,2024-03-07,2024-01-01,2024-02-28,CUST-0189,CONTR-404192,ACC-963324,68398929786,M70111673,Watt+Volt Business,732
BILL-0189-02,2024-05-07,2024-03-01,2024-04-30,CUST-0189,CONTR-404192,ACC-963324,68398929786,M70111673,Watt+Volt Business,878.22
BILL-0189-03,2024-07-07,2024-05-01,2024-06-30,CUST-0189,CONTR-404192,ACC-963324,68398929786,M70111673,Watt+Volt Business,661.08
BILL-0189-04,2024-09-11,2024-07-01,2024-08-31,CUST-0189,CONTR-404192,ACC-963324,68398929786,M70111673,Watt+Volt Business,873.36
BILL-0189-05,2024-11-05,2024-09-01,2024-10-31,CUST-0189,CONTR-404192,ACC-963324,68398929786,M70111673,Watt+Volt Business,784.68
BILL-0189-06,2025-01-10,2024-11-01,2024-12-31,CUST-0189,CONTR-404192,ACC-963324,68398929786,M70111673,Watt+Volt Business,771.75
BILL-0190-01,2024-03-11,2024-01-01,2024-02-28,CUST-0190,CONTR-611282,ACC-830074,68377772578,M65945160,Zenith Επαγγελματικό,512.64
BILL-0190-02,2024-05-09,2024-03-01,2024-04-30,CUST-0190,CONTR-611282,ACC-830074,68377772578,M65945160,Zenith Επαγγελματικό,602.55
BILL-0190-03,2024-07-06,2024-05-01,2024-06-30,CUST-0190,CONTR-611282,ACC-830074,68377772578,M65945160,Zenith Επαγγελματικό,636.24
BILL-0190-04,2024-09-08,2024-07-01,2024-08-31,CUST-0190,CONTR-611282,ACC-830074,68377772578,M65945160,Zenith Επαγγελματικό,931.32
BILL-0190-05,2024-11-08,2024-09-01,2024-10-31,CUST-0190,CONTR-611282,ACC-830074,68377772578,M65945160,Zenith Επαγγελματικό,742.3
BILL-0190-06,2025-01-05,2024-11-01,2024-12-31,CUST-0190,CONTR-611282,ACC-830074,68377772578,M65945160,Zenith Επαγγελματικό,497.53
BILL-0191-01,2024-03-11,2024-01-01,2024-02-28,CUST-0191,CONTR-708093,ACC-960107,68129439495,M10784083,Elpedison Business,355.04
BILL-0191-02,2024-05-08,2024-03-01,2024-04-30,CUST-0191,CONTR-708093,ACC-960107,68129439495,M10784083,Elpedison Business,305.32
BILL-0191-03,2024-07-07,2024-05-01,2024-06-30,CUST-0191,CONTR-708093,ACC-960107,68129439495,M10784083,Elpedison Business,375.6
BILL-0191-04,2024-09-07,2024-07-01,2024-08-31,CUST-0191,CONTR-708093,ACC-960107,68129439495,M10784083,Elpedison Business,372.58
BILL-0191-05,2024-11-07,2024-09-01,2024-10-31,CUST-0191,CONTR-708093,ACC-960107,68129439495,M10784083,Elpedison Business,377.4
BILL-0191-06,2025-01-09,2024-11-01,2024-12-31,CUST-0191,CONTR-708093,ACC-960107,68129439495,M10784083,Elpedison Business,306.02
BILL-0192-01,2024-03-08,2024-01-01,2024-02-28,CUST-0192,CONTR-806022,ACC-560099,68798641931,M02891387,Elpedison Business Plus,695.66
BILL-0192-02,2024-05-06,2024-03-01,2024-04-30,CUST-0192,CONTR-806022,ACC-560099,68798641931,M02891387,Elpedison Business Plus,606.06
BILL-0192-03,2024-07-10,2024-05-01,2024-06-30,CUST-0192,CONTR-806022,ACC-560099,68798641931,M02891387,Elpedison Business Plus,687
BILL-0192-04,2024-09-06,2024-07-01,2024-08-31,CUST-0192,CONTR-806022,ACC-560099,68798641931,M02891387,Elpedison Business Plus,1013.87
BILL-0192-05,2024-11-10,2024-09-01,2024-10-31,CUST-0192,CONTR-806022,ACC-560099,68798641931,M02891387,Elpedison Business Plus,865.41
BILL-0192-06,2025-01-11,2024-11-01,2024-12-31,CUST-0192,CONTR-806022,ACC-560099,68798641931,M02891387,Elpedison Business Plus,953.87
BILL-0193-01,2024-03-06,2024-01-01,2024-02-28,CUST-0193,CONTR-638701,ACC-383406,68609053267,M96978381,Ήρων Επαγγελματικό,344.16
BILL-0193-02,2024-05-08,2024-03-01,2024-04-30,CUST-0193,CONTR-638701,ACC-383406,68609053267,M96978381,Ήρων Επαγγελματικό,390.46
BILL-0193-03,2024-07-08,2024-05-01,2024-06-30,CUST-0193,CONTR-638701,ACC-383406,68609053267,M96978381,Ήρων Επαγγελματικό,493.35
BILL-0193-04,2024-09-07,2024-07-01,2024-08-31,CUST-0193,CONTR-638701,ACC-383406,68609053267,M96978381,Ήρων Επαγγελματικό,555.36
BILL-0193-05,2024-11-06,2024-09-01,2024-10-31,CUST-0193,CONTR-638701,ACC-383406,68609053267,M96978381,Ήρων Επαγγελματικό,475.5
BILL-0193-06,2025-01-05,2024-11-01,2024-12-31,CUST-0193,CONTR-638701,ACC-383406,68609053267,M96978381,Ήρων Επαγγελματικό,437.55
BILL-0194-01,2024-03-05,2024-01-01,2024-02-28,CUST-0194,CONTR-754032,ACC-696613,68399408565,M22224793,Ήρων Επαγγελματικό,440.02
BILL-0194-02,2024-05-10,2024-03-01,2024-04-30,CUST-0194,CONTR-754032,ACC-696613,68399408565,M22224793,Ήρων Επαγγελματικό,329.89
BILL-0194-03,2024-07-11,2024-05-01,2024-06-30,CUST-0194,CONTR-754032,ACC-696613,68399408565,M22224793,Ήρων Επαγγελματικό,536
BILL-0194-04,2024-09-06,2024-07-01,2024-08-31,CUST-0194,CONTR-754032,ACC-696613,68399408565,M22224793,Ήρων Επαγγελματικό,585.72
BILL-0194-05,2024-11-08,2024-09-01,2024-10-31,CUST-0194,CONTR-754032,ACC-696613,68399408565,M22224793,Ήρων Επαγγελματικό,479.36
BILL-0194-06,2025-01-10,2024-11-01,2024-12-31,CUST-0194,CONTR-754032,ACC-696613,68399408565,M22224793,Ήρων Επαγγελματικό,473.85
BILL-0195-01,2024-03-07,2024-01-01,2024-02-28,CUST-0195,CONTR-461653,ACC-883610,68091326486,M55328764,ΔΕΗ myBusiness,371.7
BILL-0195-02,2024-05-08,2024-03-01,2024-04-30,CUST-0195,CONTR-461653,ACC-883610,68091326486,M55328764,ΔΕΗ myBusiness,320.32
BILL-0195-03,2024-07-05,2024-05-01,2024-06-30,CUST-0195,CONTR-461653,ACC-883610,68091326486,M55328764,ΔΕΗ myBusiness,388.08
BILL-0195-04,2024-09-07,2024-07-01,2024-08-31,CUST-0195,CONTR-461653,ACC-883610,68091326486,M55328764,ΔΕΗ myBusiness,483.86
BILL-0195-05,2024-11-07,2024-09-01,2024-10-31,CUST-0195,CONTR-461653,ACC-883610,68091326486,M55328764,ΔΕΗ myBusiness,410.8
BILL-0195-06,2025-01-10,2024-11-01,2024-12-31,CUST-0195,CONTR-461653,ACC-883610,68091326486,M55328764,ΔΕΗ myBusiness,313.44
BILL-0196-01,2024-03-08,2024-01-01,2024-02-28,CUST-0196,CONTR-157793,ACC-917284,68507859659,M05219900,Elpedison Business,462.9
BILL-0196-02,2024-05-05,2024-03-01,2024-04-30,CUST-0196,CONTR-157793,ACC-917284,68507859659,M05219900,Elpedison Business,379.47
BILL-0196-03,2024-07-06,2024-05-01,2024-06-30,CUST-0196,CONTR-157793,ACC-917284,68507859659,M05219900,Elpedison Business,519.48
BILL-0196-04,2024-09-08,2024-07-01,2024-08-31,CUST-0196,CONTR-157793,ACC-917284,68507859659,M05219900,Elpedison Business,725.14
BILL-0196-05,2024-11-09,2024-09-01,2024-10-31,CUST-0196,CONTR-157793,ACC-917284,68507859659,M05219900,Elpedison Business,688.2
BILL-0196-06,2025-01-05,2024-11-01,2024-12-31,CUST-0196,CONTR-157793,ACC-917284,68507859659,M05219900,Elpedison Business,514.15
BILL-0197-01,2024-03-07,2024-01-01,2024-02-28,CUST-0197,CONTR-616739,ACC-440293,68094104766,M51421043,ΔΕΗ Β1,609.44
BILL-0197-02,2024-05-07,2024-03-01,2024-04-30,CUST-0197,CONTR-616739,ACC-440293,68094104766,M51421043,ΔΕΗ Β1,521.4
BILL-0197-03,2024-07-09,2024-05-01,2024-06-30,CUST-0197,CONTR-616739,ACC-440293,68094104766,M51421043,ΔΕΗ Β1,518.88
BILL-0197-04,2024-09-05,2024-07-01,2024-08-31,CUST-0197,CONTR-616739,ACC-440293,68094104766,M51421043,ΔΕΗ Β1,739.7
BILL-0197-05,2024-11-07,2024-09-01,2024-10-31,CUST-0197,CONTR-616739,ACC-440293,68094104766,M51421043,ΔΕΗ Β1,682.05
BILL-0197-06,2025-01-09,2024-11-01,2024-12-31,CUST-0197,CONTR-616739,ACC-440293,68094104766,M51421043,ΔΕΗ Β1,585.6
BILL-0198-01,2024-03-10,2024-01-01,2024-02-28,CUST-0198,CONTR-139330,ACC-868348,68135946225,M93753452,Elpedison Business Plus,447.24
BILL-0198-02,2024-05-07,2024-03-01,2024-04-30,CUST-0198,CONTR-139330,ACC-868348,68135946225,M93753452,Elpedison Business Plus,498.12
BILL-0198-03,2024-07-10,2024-05-01,2024-06-30,CUST-0198,CONTR-139330,ACC-868348,68135946225,M93753452,Elpedison Business Plus,538.58
BILL-0198-04,2024-09-10,2024-07-01,2024-08-31,CUST-0198,CONTR-139330,ACC-868348,68135946225,M93753452,Elpedison Business Plus,620.23
BILL-0198-05,2024-11-05,2024-09-01,2024-10-31,CUST-0198,CONTR-139330,ACC-868348,68135946225,M93753452,Elpedison Business Plus,628.05
BILL-0198-06,2025-01-06,2024-11-01,2024-12-31,CUST-0198,CONTR-139330,ACC-868348,68135946225,M93753452,Elpedison Business Plus,430.69
BILL-0199-01,2024-03-08,2024-01-01,2024-02-28,CUST-0199,CONTR-101066,ACC-982385,68596021662,M61104576,Ήρων Επαγγελματικό,247.1
BILL-0199-02,2024-05-09,2024-03-01,2024-04-30,CUST-0199,CONTR-101066,ACC-982385,68596021662,M61104576,Ήρων Επαγγελματικό,229.44
BILL-0199-03,2024-07-07,2024-05-01,2024-06-30,CUST-0199,CONTR-101066,ACC-982385,68596021662,M61104576,Ήρων Επαγγελματικό,222.24
BILL-0199-04,2024-09-09,2024-07-01,2024-08-31,CUST-0199,CONTR-101066,ACC-982385,68596021662,M61104576,Ήρων Επαγγελματικό,307.45
BILL-0199-05,2024-11-10,2024-09-01,2024-10-31,CUST-0199,CONTR-101066,ACC-982385,68596021662,M61104576,Ήρων Επαγγελματικό,241.54
BILL-0199-06,2025-01-08,2024-11-01,2024-12-31,CUST-0199,CONTR-101066,ACC-982385,68596021662,M61104576,Ήρων Επαγγελματικό,208.32
BILL-0200-01,2024-03-05,2024-01-01,2024-02-28,CUST-0200,CONTR-714065,ACC-507263,68795563531,M61125498,Elpedison Business,402.45
BILL-0200-02,2024-05-10,2024-03-01,2024-04-30,CUST-0200,CONTR-714065,ACC-507263,68795563531,M61125498,Elpedison Business,316.54
BILL-0200-03,2024-07-07,2024-05-01,2024-06-30,CUST-0200,CONTR-714065,ACC-507263,68795563531,M61125498,Elpedison Business,451.35
BILL-0200-04,2024-09-10,2024-07-01,2024-08-31,CUST-0200,CONTR-714065,ACC-507263,68795563531,M61125498,Elpedison Business,538.44
BILL-0200-05,2024-11-10,2024-09-01,2024-10-31,CUST-0200,CONTR-714065,ACC-507263,68795563531,M61125498,Elpedison Business,503.36
BILL-0200-06,2025-01-08,2024-11-01,2024-12-31,CUST-0200,CONTR-714065,ACC-507263,68795563531,M61125498,Elpedison Business,392.32
